,dataset_name,NumberOfInstancesWithMissingValues,ClassProbabilitySTD,NumberOfInstances,LogNumberOfFeatures,RatioNumericalToNominal,NumberOfMissingValues,DatasetRatio,LogDatasetRatio,NumberOfNumericFeatures,NumberOfFeaturesWithMissingValues,LogNumberOfInstances,SymbolsSum,KurtosisMax,ClassProbabilityMin,KurtosisMin,KurtosisSTD,NumberOfFeatures,SkewnessSTD,PercentageOfInstancesWithMissingValues,SkewnessMean,SymbolsMin,ClassProbabilityMean,SkewnessMax,PercentageOfFeaturesWithMissingValues,NumberOfCategoricalFeatures,PercentageOfMissingValues,RatioNominalToNumerical,ClassEntropy,InverseDatasetRatio,SymbolsSTD,ClassProbabilityMax,SymbolsMax,KurtosisMean,SkewnessMin,NumberOfClasses,SymbolsMean
119,confidence_1,0.0,0.36,50.0,1.0986122886681098,0.0,0.0,0.06,-2.8134107167600364,3,0.0,3.912023005428146,0.0,-0.5798589104351137,0.14,-1.9285249158812845,0.5536953414187102,3.0,0.27722638780752523,0.0,0.325126543536375,0,0.5,0.7027442532296428,0.0,0,0.0,0.0,0.584238811642856,16.666666666666668,0,0.86,0,-1.2127882172618156,0.0450195280307184,2.0,0
120,cpu_1,0.0,0.29452054794520544,146.0,1.9459101490553132,0.0,0.0,0.04794520547945205,-3.0376964726530233,7,0.0,4.983606621708336,0.0,32.54533191083227,0.2054794520547945,-0.7468057890118636,10.253969838118774,7.0,1.5305727551341584,0.0,2.96594204415447,0,0.5,4.864560377324958,0.0,0,0.0,0.0,0.7327525499549905,20.857142857142858,0,0.7945205479452054,0,13.803328720236479,-0.2465667471996444,2.0,0
121,cpu_act_1,0.0,0.20317404952912455,5734.0,3.044522437723423,0.0,0.0,0.0036623648412975234,-5.609646208719893,21,0.0,8.654168646443315,0.0,516.6141938522732,0.29682595047087545,1.033229871956042,134.43453231956224,21.0,4.86582747263611,0.0,5.247376448994201,0,0.5,19.710375896869355,0.0,0,0.0,0.0,0.8773762888112995,273.04761904761904,0,0.7031740495291245,0,76.14027002003667,-0.7809078112441841,2.0,0
122,cpu_small_1,0.0,0.19131496337635157,5734.0,2.4849066497880004,0.0,0.0,0.0020927799093128706,-6.169261996655315,12,0.0,8.654168646443315,0.0,175.9596893935877,0.30868503662364843,0.810944044344664,61.24103962831677,12.0,3.495087227146296,0.0,4.475634351603603,0,0.5,11.815114572083806,0.0,0,0.0,0.0,0.8916497233450273,477.8333333333333,0,0.6913149633763516,0,52.79399681191547,-0.7774001810441488,2.0,0
123,credit-g_1,0.0,0.19428571428571428,700.0,2.995732273553991,0.0,0.0,0.02857142857142857,-3.5553480614894135,20,0.0,6.551080335043404,0.0,17.626982978928577,0.3057142857142857,-1.9097131790710873,4.380620474136882,20.0,1.3619998132243571,0.0,0.6981126013935002,0,0.5,4.430235092963868,0.0,0,0.0,0.0,0.8881642377719646,35.0,0,0.6942857142857143,0,1.3869083023848732,-1.6996177417194842,2.0,0
124,datatrieve_1,0.0,0.44505494505494503,91.0,2.0794415416798357,0.0,0.0,0.08791208791208792,-2.431417964837014,8,0.0,4.51085950651685,0.0,6.51810543776816,0.054945054945054944,-1.916666666666667,2.7093617058252444,8.0,0.5384870362892304,0.0,1.5038265447939714,0,0.5,2.017525151963091,0.0,0,0.0,0.0,0.3070428887831223,11.375,0,0.945054945054945,0,3.160172405453472,0.2886751345948127,2.0,0
125,dbworld-bodies_1,0.0,0.0,44.0,8.455743229100015,0.0,0.0,106.86363636363636,4.671553595181754,4702,0.0,3.784189633918261,0.0,39.02325581395349,0.5,-3.0,17.690821029679384,4702.0,2.4891218463885547,0.0,4.41490578402536,0,0.5,6.404939953969398,0.0,0,0.0,0.0,1.0,0.009357720119098255,0,0.5,0,23.526763353221153,-2.846049894151541,2.0,0
126,dbworld-subjects-stemmed_1,0.0,0.04545454545454544,44.0,5.43372200355424,0.0,0.0,5.204545454545454,1.6495323696359785,229,0.0,3.784189633918261,0.0,39.02325581395349,0.45454545454545453,-3.0,18.695626500695294,229.0,2.7565426675101485,0.0,4.074154337915662,0,0.5,6.404939953969398,0.0,0,0.0,0.0,0.9940302114769566,0.19213973799126638,0,0.5454545454545454,0,21.922151876655278,0.0,2.0,0
127,dbworld-subjects_1,0.0,0.04545454545454544,44.0,5.488937726156687,0.0,0.0,5.5,1.7047480922384253,242,0.0,3.784189633918261,0.0,39.02325581395349,0.45454545454545453,-3.0,18.595919995817834,242.0,2.734153258108569,0.0,4.338017985190121,0,0.5,6.404939953969398,0.0,0,0.0,0.0,0.9940302114769566,0.18181818181818182,0,0.5454545454545454,0,24.041927962956166,0.0,2.0,0
128,delta_ailerons_1,0.0,0.038276553106212446,4990.0,1.6094379124341003,0.0,0.0,0.001002004008016032,-6.905753276311464,5,0.0,8.515191188745565,0.0,1.283971045075167,0.4617234468937876,-1.0966942873822785,0.9308651278465313,5.0,0.30973846270864025,0.0,0.07741954845342522,0,0.5,0.6098843829654939,0.0,0,0.0,0.0,0.9957684921033407,998.0,0,0.5382765531062125,0,0.4657234161062993,-0.23291432259826142,2.0,0
129,delta_elevators_1,0.0,0.0006755742381023833,6661.0,1.791759469228055,0.0,0.0,0.0009007656508031827,-7.012265433185124,6,0.0,8.804024902413179,0.0,3.966164819570703,0.4993244257618976,-0.532894996748225,1.541961737344833,6.0,0.13714182023206092,0.0,-0.024666185746975416,0,0.5,0.16454024226056502,0.0,0,0.0,0.0,0.9999986831059757,1110.1666666666667,0,0.5006755742381024,0,0.5972677251712234,-0.2227056791737276,2.0,0
130,desharnais_1,0.0,0.1689889234116475,56.0,2.3978952727983707,0.0,0.0,0.19642857142857142,-1.6274564179367788,11,0.0,4.02535169073515,0.0,2.3868914338272775,0.14285714285714285,-0.959915654481859,1.228283727482484,11.0,0.7641940067204299,0.0,0.6214303947082035,0,0.3333333333333333,1.6162219965870561,0.0,0,0.0,0.0,1.3954450305710164,5.090909090909091,0,0.5535714285714286,0,0.5274378653016836,-0.49241842961129745,3.0,0
131,diabetes_1,0.0,0.14432029795158285,537.0,2.0794415416798357,0.0,0.0,0.0148975791433892,-4.206556552829029,8,0.0,6.285998094508865,0.0,7.6380188618029745,0.35567970204841715,-0.26034324825088806,2.8896794560162538,8.0,1.269654413322346,0.0,0.5387483970301968,0,0.5,2.318976797222772,0.0,0,0.0,0.0,0.9390384773948453,67.125,0,0.6443202979515829,0,2.8854337470123697,-1.9404486851629412,2.0,0
132,diabetes_numeric_1,0.0,0.09999999999999998,30.0,0.6931471805599453,0.0,0.0,0.06666666666666667,-2.70805020110221,2,0.0,3.4011973816621555,0.0,-0.12347991070279907,0.4,-0.13109967443365678,0.0038098818654288547,2.0,0.06747044262296731,0.0,-0.8197664016686398,0,0.5,-0.7522959590456725,0.0,0,0.0,0.0,0.9709505944546688,15.0,0,0.6,0,-0.12728979256822792,-0.8872368442916071,2.0,0
133,diggle_table_a1_1,0.0,0.015151515151515138,33.0,1.3862943611198906,0.0,0.0,0.12121212121212122,-2.1102132003465894,4,0.0,3.4965075614664802,0.0,0.9981828259025352,0.48484848484848486,-1.1841077356006966,0.8485932570842515,4.0,0.3667310946259819,0.0,-0.21275945069118798,0,0.5,0.13941899184818116,0.0,0,0.0,0.0,0.9993375041688846,8.25,0,0.5151515151515151,0,-0.4354189323706676,-0.787364420748687,2.0,0
134,diggle_table_a2_1,0.0,0.04838709677419353,217.0,2.0794415416798357,0.0,0.0,0.03686635944700461,-3.3004558118606235,8,0.0,5.37989735354046,0.0,0.6389375046245531,0.45161290322580644,-1.3835370141126035,0.618436428773639,8.0,0.31346326138235714,0.0,-0.02504709720656323,0,0.5,0.7024735600666515,0.0,0,0.0,0.0,0.9932338197397066,27.125,0,0.5483870967741935,0,-0.9088791577311752,-0.4007320390449831,2.0,0
135,disclosure_x_bias_1,0.0,0.0010799136069114257,463.0,1.0986122886681098,0.0,0.0,0.0064794816414686825,-5.039114765418124,3,0.0,6.137727054086234,0.0,0.1763814504426655,0.49892008639308855,-0.009361730497206011,0.07838448117943289,3.0,0.3752670502447578,0.0,0.1571096033946905,0,0.5,0.43881717811173354,0.0,0,0.0,0.0,0.9999966350168109,154.33333333333334,0,0.5010799136069114,0,0.0975462177414892,-0.37325499287596325,2.0,0
136,disclosure_x_noise_1,0.0,0.0032397408207343326,463.0,1.0986122886681098,0.0,0.0,0.0064794816414686825,-5.039114765418124,3,0.0,6.137727054086234,0.0,0.2157633505716552,0.49676025917926564,-0.14093536096959447,0.16067856447228915,3.0,0.2545953921551847,0.0,-0.0010555217908911618,0,0.5,0.1955438338579064,0.0,0,0.0,0.0,0.9999697149629285,154.33333333333334,0,0.5032397408207343,0,-0.010606517890653292,-0.3605825729490136,2.0,0
137,disclosure_x_tampered_1,0.0,0.0075593952483801186,463.0,1.0986122886681098,0.0,0.0,0.0064794816414686825,-5.039114765418124,3,0.0,6.137727054086234,0.0,-0.0664341858462989,0.4924406047516199,-0.29602348679516055,0.09605306444559575,3.0,0.12515763159214227,0.0,0.0700134187332691,0,0.5,0.16903155207111983,0.0,0,0.0,0.0,0.9998351096698779,154.33333333333334,0,0.5075593952483801,0,-0.16637987444301006,-0.10655156504047798,2.0,0
138,disclosure_z_1,0.0,0.03779697624190062,463.0,1.0986122886681098,0.0,0.0,0.0064794816414686825,-5.039114765418124,3,0.0,6.137727054086234,0.0,0.27297514723892924,0.46220302375809935,-0.12897228027736318,0.17047124392596388,3.0,0.3618026011494252,0.0,0.14074543836507336,0,0.5,0.43415310354975034,0.0,0,0.0,0.0,0.9958739638762244,154.33333333333334,0,0.5377969762419006,0,0.039340376717123725,-0.3689813133465577,2.0,0
139,dresses-sales_1,0.0,0.060000000000000026,350.0,2.4849066497880004,0.0,0.0,0.03428571428571429,-3.373026504695459,12,0.0,5.857933154483459,0.0,4.766628425773518,0.44,-1.4982732027160819,1.7558104274657091,12.0,1.046154170124348,0.0,0.1922524556804109,0,0.5,2.3973890369636286,0.0,0,0.0,0.0,0.9895875212220555,29.166666666666668,0,0.56,0,-0.1746049215381328,-1.2324169822308881,2.0,0
140,ecoli_1,0.0,0.07021276595744683,235.0,1.9459101490553132,0.0,0.0,0.029787234042553193,-3.5136753650888455,7,0.0,5.459585514144159,0.0,230.00427350427344,0.4297872340425532,-1.0182297341233606,79.63305468547159,7.0,5.227081546438852,0.0,3.1136199730268523,0,0.5,15.231686495732287,0.0,0,0.0,0.0,0.9857283879297964,33.57142857142857,0,0.5702127659574469,0,36.07895809012989,-0.09406759839825735,2.0,0
141,eeg-eye-state_1,0.0,0.05121113866107188,10486.0,2.6390573296152584,0.0,0.0,0.0013351134846461949,-6.618738983517219,14,0.0,9.257796313132479,0.0,10480.76710307334,0.4487888613389281,41.57100201268008,3729.2108995167264,14.0,46.55598667988161,0.0,36.57544203734283,0,0.5,102.38481619066837,0.0,0,0.0,0.0,0.9924195454230477,749.0,0,0.5512111386610719,0,4259.112289763916,-45.72405095805483,2.0,0
142,electricity_1,0.0,0.0753830632448452,31718.0,2.0794415416798357,0.0,0.0,0.0002522227126552746,-8.285198080378711,8,0.0,10.364639622058545,0.0,7518.262589947748,0.42461693675515483,-1.314661543503337,2479.428992438434,8.0,26.92368944644668,0.0,11.510509081804956,0,0.5,82.30054852710225,0.0,0,0.0,0.0,0.983540775906757,3964.75,0,0.5753830632448452,0,959.8591629776118,-0.17172040094241914,2.0,0
143,elevators_1,0.0,0.19067906016008263,11619.0,2.8903717578961645,0.0,0.0,0.001549186676994578,-6.470025210286697,18,0.0,9.360396968182862,0.0,11614.000086073329,0.3093209398399174,-0.5560945813597429,3126.7674663960406,18.0,30.96383887753151,0.0,10.274058038291633,0,0.5,107.77754908176993,0.0,0,0.0,0.0,0.8923880444245715,645.5,0,0.6906790601600826,0,1086.6078651542364,-1.7340391919424774,2.0,0
144,elusage_1,0.0,0.07894736842105265,38.0,0.6931471805599453,0.0,0.0,0.05263157894736842,-2.9444389791664407,2,0.0,3.6375861597263857,0.0,-1.2009368775219442,0.42105263157894735,-1.4023525383780817,0.10070783042806875,2.0,0.0009106373982701952,0.0,-0.028306673788668586,0,0.5,-0.02739603639039839,0.0,0,0.0,0.0,0.9819407868640977,19.0,0,0.5789473684210527,0,-1.3016447079500129,-0.02921731118693878,2.0,0
145,eye_movements_1,0.0,0.05312685370491274,7655.0,3.295836866004329,0.0,0.0,0.003527106466361855,-5.647277442087455,27,0.0,8.943114308091785,0.0,99.49830946625053,0.26244284781188765,-1.8496464066547291,29.777871217262916,27.0,2.642325489716896,0.0,2.7177300452261384,0,0.3333333333333333,9.283977355806709,0.0,0,0.0,0.0,1.5661489009272556,283.51851851851853,0,0.39033311561071193,0,20.6048216131528,-1.512301253562623,3.0,0
146,fertility_1,0.0,0.4,70.0,2.1972245773362196,0.0,0.0,0.12857142857142856,-2.05127066471314,9,0.0,4.248495242049359,0.0,5.111111111111109,0.1,-2.0,2.0771428251724733,9.0,1.0293467047400138,0.0,-0.1392636437809697,0,0.5,0.7616332075660487,0.0,0,0.0,0.0,0.46899559358928117,7.777777777777778,0,0.9,0,-0.09791952107467601,-2.6666666666666647,2.0,0
147,fl2000_1,0.0,0.06521739130434781,46.0,2.70805020110221,0.0,0.0,0.32608695652173914,-1.120591195386885,15,0.0,3.828641396489095,0.0,37.62797285433069,0.43478260869565216,-0.5038961038961061,10.086228871910219,15.0,1.3281101237633317,0.0,3.1027319520669985,0,0.5,6.178120009029945,0.0,0,0.0,0.0,0.9876925088958033,3.066666666666667,0,0.5652173913043478,0,11.304234243049732,1.2231532594503,2.0,0
148,flags_1,0.0,0.15925925925925924,135.0,3.332204510175204,0.0,0.0,0.2074074074074074,-1.5730702682632256,28,0.0,4.90527477843843,0.0,64.34307358515669,0.34074074074074073,-1.99802371541502,16.384625774188684,28.0,2.1006871975870416,0.0,1.6729259840654944,0,0.5,7.41908781875053,0.0,0,0.0,0.0,0.9255257797572608,4.821428571428571,0,0.6592592592592592,0,6.681831854096532,-1.2856576654593335,2.0,0
149,fri_c0_1000_10_1,0.0,0.021428571428571436,700.0,2.302585092994046,0.0,0.0,0.014285714285714285,-4.248495242049359,10,0.0,6.551080335043404,0.0,-1.1127858729508298,0.4785714285714286,-1.2720670291437337,0.042911536472800355,10.0,0.052352542456162214,0.0,-0.056167846854188054,0,0.5,0.029895121654359005,0.0,0,0.0,0.0,0.998674670095595,70.0,0,0.5214285714285715,0,-1.195603659037294,-0.1759372077425791,2.0,0
150,fri_c0_1000_25_1,0.0,0.0014285714285714457,700.0,3.2188758248682006,0.0,0.0,0.03571428571428571,-3.332204510175204,25,0.0,6.551080335043404,0.0,-1.101524646970124,0.49857142857142855,-1.2479169939230752,0.041656443901964255,25.0,0.05036495279044171,0.0,-0.007644372656691555,0,0.5,0.10270252807063557,0.0,0,0.0,0.0,0.9999941114408012,28.0,0,0.5014285714285714,0,-1.1998367411426234,-0.12209348316787906,2.0,0
151,fri_c0_1000_50_1,0.0,0.020000000000000018,700.0,3.912023005428146,0.0,0.0,0.07142857142857142,-2.639057329615259,50,0.0,6.551080335043404,0.0,-1.1064279547456801,0.48,-1.2903853531218854,0.042633065430479976,50.0,0.05301575836093203,0.0,-0.01240867252450504,0,0.5,0.15770331439945778,0.0,0,0.0,0.0,0.9988455359952018,14.0,0,0.52,0,-1.2001372150887095,-0.11969315489797003,2.0,0
152,fri_c0_1000_5_1,0.0,0.008571428571428563,700.0,1.6094379124341003,0.0,0.0,0.007142857142857143,-4.941642422609305,5,0.0,6.551080335043404,0.0,-1.166989454500946,0.49142857142857144,-1.221970767512595,0.017601132480307206,5.0,0.048232089630971586,0.0,0.042350035122439164,0,0.5,0.10085487281498824,0.0,0,0.0,0.0,0.9997880017729585,140.0,0,0.5085714285714286,0,-1.1933502646254355,-0.046236897931477165,2.0,0
153,fri_c0_100_10_1,0.0,0.07142857142857142,70.0,2.302585092994046,0.0,0.0,0.14285714285714285,-1.9459101490553135,10,0.0,4.248495242049359,0.0,-0.9034569381756987,0.42857142857142855,-1.3596396708402718,0.14048647637974968,10.0,0.1836285653629677,0.0,-0.0806706576326995,0,0.5,0.19027183250491705,0.0,0,0.0,0.0,0.9852281360342515,7.0,0,0.5714285714285714,0,-1.177344238761389,-0.3834332573992652,2.0,0
154,fri_c0_100_25_1,0.0,0.014285714285714263,70.0,3.2188758248682006,0.0,0.0,0.35714285714285715,-1.0296194171811581,25,0.0,4.248495242049359,0.0,-0.7093731201733426,0.4857142857142857,-1.3343265696428874,0.13654748413748885,25.0,0.16004260214081578,0.0,-0.018699963309589937,0,0.5,0.27376528927396554,0.0,0,0.0,0.0,0.9994110647387552,2.8,0,0.5142857142857142,0,-1.144304479165979,-0.31526285140681,2.0,0
155,fri_c0_100_50_1,0.0,0.014285714285714263,70.0,3.912023005428146,0.0,0.0,0.7142857142857143,-0.3364722366212129,50,0.0,4.248495242049359,0.0,-0.7327588741581543,0.4857142857142857,-1.4633700753517613,0.14117653159187196,50.0,0.1633611175103125,0.0,0.010841989567447982,0,0.5,0.4046455556014225,0.0,0,0.0,0.0,0.9994110647387552,1.4,0,0.5142857142857142,0,-1.1664187468297906,-0.40370374551871235,2.0,0
156,fri_c0_100_5_1,0.0,0.014285714285714263,70.0,1.6094379124341003,0.0,0.0,0.07142857142857142,-2.639057329615259,5,0.0,4.248495242049359,0.0,-0.7198575651909205,0.4857142857142857,-1.3540240046487688,0.21847649185002857,5.0,0.17412822068081743,0.0,0.059521518067945436,0,0.5,0.3706694728789516,0.0,0,0.0,0.0,0.9994110647387552,14.0,0,0.5142857142857142,0,-1.0236868090981488,-0.16630074147468166,2.0,0
157,fri_c0_250_10_1,0.0,0.014285714285714263,175.0,2.302585092994046,0.0,0.0,0.05714285714285714,-2.8622008809294686,10,0.0,5.1647859739235145,0.0,-1.0350555765303875,0.4857142857142857,-1.2257602905367815,0.05332006619067617,10.0,0.10509712900055364,0.0,-0.018702887898860165,0,0.5,0.2274744258513126,0.0,0,0.0,0.0,0.9994110647387552,17.5,0,0.5142857142857142,0,-1.1271878021920925,-0.18038702551392008,2.0,0
158,fri_c0_250_25_1,0.0,0.008571428571428563,175.0,3.2188758248682006,0.0,0.0,0.14285714285714285,-1.9459101490553135,25,0.0,5.1647859739235145,0.0,-1.0231504561593339,0.49142857142857144,-1.3930097827035601,0.10230852523088485,25.0,0.1373467066323846,0.0,-0.022598899924027173,0,0.5,0.3251821328200972,0.0,0,0.0,0.0,0.9997880017729585,7.0,0,0.5085714285714286,0,-1.1909589100066298,-0.23702608962087363,2.0,0
159,fri_c0_250_50_1,0.0,0.031428571428571445,175.0,3.912023005428146,0.0,0.0,0.2857142857142857,-1.252762968495368,50,0.0,5.1647859739235145,0.0,-0.9440318566177588,0.4685714285714286,-1.3777252400772588,0.09410489441998203,50.0,0.09363457404420057,0.0,0.003126902972774034,0,0.5,0.16332249332590376,0.0,0,0.0,0.0,0.9971480614795872,3.5,0,0.5314285714285715,0,-1.1815948482739704,-0.2433319733129668,2.0,0
160,fri_c0_250_5_1,0.0,0.020000000000000018,175.0,1.6094379124341003,0.0,0.0,0.02857142857142857,-3.5553480614894135,5,0.0,5.1647859739235145,0.0,-1.1073124390807045,0.48,-1.2043194730136098,0.03709544405934347,5.0,0.024980008982091993,0.0,-0.08819909415838072,0,0.5,-0.04361537384639427,0.0,0,0.0,0.0,0.9988455359952018,35.0,0,0.52,0,-1.1624569364055666,-0.11588816857388007,2.0,0
161,fri_c0_500_10_1,0.0,0.0057142857142856995,350.0,2.302585092994046,0.0,0.0,0.02857142857142857,-3.5553480614894135,10,0.0,5.857933154483459,0.0,-1.0874254726755095,0.4942857142857143,-1.2737987458197442,0.048094898156998765,10.0,0.06006085981393204,0.0,-0.01327903987667767,0,0.5,0.089167167846035,0.0,0,0.0,0.0,0.9999057811299177,35.0,0,0.5057142857142857,0,-1.1851653373880087,-0.0991075996847258,2.0,0
162,fri_c0_500_25_1,0.0,0.008571428571428563,350.0,3.2188758248682006,0.0,0.0,0.07142857142857142,-2.639057329615259,25,0.0,5.857933154483459,0.0,-1.0204221059555405,0.49142857142857144,-1.2873664041219264,0.060815914761296705,25.0,0.0738843132481244,0.0,0.022905490357892,0,0.5,0.1824705843094611,0.0,0,0.0,0.0,0.9997880017729585,14.0,0,0.5085714285714286,0,-1.179597699307755,-0.18893296335934687,2.0,0
163,fri_c0_500_50_1,0.0,0.020000000000000018,350.0,3.912023005428146,0.0,0.0,0.14285714285714285,-1.9459101490553135,50,0.0,5.857933154483459,0.0,-1.002518901933153,0.48,-1.3325483690593711,0.0724590034474614,50.0,0.07785950412058273,0.0,0.011584491250114936,0,0.5,0.21842056488753414,0.0,0,0.0,0.0,0.9988455359952018,7.0,0,0.52,0,-1.187928617752452,-0.19414239235963326,2.0,0
164,fri_c0_500_5_1,0.0,0.0028571428571428636,350.0,1.6094379124341003,0.0,0.0,0.014285714285714285,-4.248495242049359,5,0.0,5.857933154483459,0.0,-1.1373617287056903,0.49714285714285716,-1.2606974174768428,0.04512854878479401,5.0,0.05561319043228135,0.0,0.02899082489863507,0,0.5,0.13640184057264704,0.0,0,0.0,0.0,0.999976445667063,70.0,0,0.5028571428571429,0,-1.2061433103216899,-0.020812810566664633,2.0,0
165,fri_c1_1000_10_1,0.0,0.05428571428571427,700.0,2.302585092994046,0.0,0.0,0.014285714285714285,-4.248495242049359,10,0.0,6.551080335043404,0.0,-0.7190278208702447,0.44571428571428573,-1.2727799213659117,0.1509295454736741,10.0,0.05255637079292321,0.0,-0.007993815246649584,0,0.5,0.07985211975028983,0.0,0,0.0,0.0,0.9914801474700047,70.0,0,0.5542857142857143,0,-1.151503336281517,-0.07286130216862666,2.0,0
166,fri_c1_1000_25_1,0.0,0.042857142857142844,700.0,3.2188758248682006,0.0,0.0,0.03571428571428571,-3.332204510175204,25,0.0,6.551080335043404,0.0,-0.7828617452305751,0.45714285714285713,-1.2582101088633844,0.08732119384069105,25.0,0.051069178795404596,0.0,0.0020603224962902063,0,0.5,0.09528260884208635,0.0,0,0.0,0.0,0.9946937953613058,28.0,0,0.5428571428571428,0,-1.180951860610745,-0.13363246923741642,2.0,0
167,fri_c1_1000_50_1,0.0,0.04000000000000001,700.0,3.912023005428146,0.0,0.0,0.07142857142857142,-2.639057329615259,50,0.0,6.551080335043404,0.0,-0.780782495337669,0.46,-1.2770772817013754,0.07619380143484131,50.0,0.05679057531161003,0.0,0.007135628678532569,0,0.5,0.12378889406804493,0.0,0,0.0,0.0,0.9953784388202258,14.0,0,0.54,0,-1.1818237739876822,-0.11660807742535977,2.0,0
168,fri_c1_1000_5_1,0.0,0.042857142857142844,700.0,1.6094379124341003,0.0,0.0,0.007142857142857143,-4.941642422609305,5,0.0,6.551080335043404,0.0,-0.7403816505159351,0.45714285714285713,-1.207322355247225,0.1787218153569979,5.0,0.058746587677865426,0.0,-0.024084721589678015,0,0.5,0.08622457101977436,0.0,0,0.0,0.0,0.9946937953613058,140.0,0,0.5428571428571428,0,-1.0958750516390459,-0.08078758382279651,2.0,0
169,fri_c1_100_10_1,0.0,0.05714285714285716,70.0,2.302585092994046,0.0,0.0,0.14285714285714285,-1.9459101490553135,10,0.0,4.248495242049359,0.0,-0.6529316838350891,0.44285714285714284,-1.434357916424763,0.18610216327040988,10.0,0.1358140795387962,0.0,-0.12311121827906046,0,0.5,0.13495634932040687,0.0,0,0.0,0.0,0.9905577004075262,7.0,0,0.5571428571428572,0,-1.1044866816710024,-0.3391819124871322,2.0,0
170,fri_c1_100_25_1,0.0,0.014285714285714263,70.0,3.2188758248682006,0.0,0.0,0.35714285714285715,-1.0296194171811581,25,0.0,4.248495242049359,0.0,-0.7015100626103479,0.4857142857142857,-1.3332886447050825,0.13513592689166093,25.0,0.17730871199653542,0.0,-0.07561348447588942,0,0.5,0.34220431677376517,0.0,0,0.0,0.0,0.9994110647387552,2.8,0,0.5142857142857142,0,-1.0806178577488046,-0.513342838745998,2.0,0
171,fri_c1_100_50_1,0.0,0.05714285714285716,70.0,3.912023005428146,0.0,0.0,0.7142857142857143,-0.3364722366212129,50,0.0,4.248495242049359,0.0,-0.846497206999786,0.44285714285714284,-1.5066196838698933,0.15418161365304087,50.0,0.170186298861004,0.0,0.005767504783193771,0,0.5,0.3153759955744276,0.0,0,0.0,0.0,0.9905577004075262,1.4,0,0.5571428571428572,0,-1.1475030755232927,-0.405025109490885,2.0,0
172,fri_c1_100_5_1,0.0,0.014285714285714263,70.0,1.6094379124341003,0.0,0.0,0.07142857142857142,-2.639057329615259,5,0.0,4.248495242049359,0.0,-0.6619218273477547,0.4857142857142857,-1.1962703236738066,0.1894510327201321,5.0,0.25374375182612857,0.0,0.09091147268067888,0,0.5,0.3082281204362966,0.0,0,0.0,0.0,0.9994110647387552,14.0,0,0.5142857142857142,0,-0.981281489687954,-0.3906430017819606,2.0,0
173,fri_c1_250_10_1,0.0,0.05428571428571427,175.0,2.302585092994046,0.0,0.0,0.05714285714285714,-2.8622008809294686,10,0.0,5.1647859739235145,0.0,-0.8879169148196375,0.44571428571428573,-1.3587913839685548,0.11919832638075117,10.0,0.09752815406347887,0.0,-0.010660246546124744,0,0.5,0.19412326575232913,0.0,0,0.0,0.0,0.9914801474700047,17.5,0,0.5542857142857143,0,-1.1725665841044624,-0.16871168422607039,2.0,0
174,fri_c1_250_25_1,0.0,0.10571428571428573,175.0,3.2188758248682006,0.0,0.0,0.14285714285714285,-1.9459101490553135,25,0.0,5.1647859739235145,0.0,-0.7609359765222292,0.3942857142857143,-1.3225461656315352,0.11555984416964227,25.0,0.10628083525025114,0.0,0.04272546540497004,0,0.5,0.23894754362382242,0.0,0,0.0,0.0,0.9675096506815131,7.0,0,0.6057142857142858,0,-1.180783168566649,-0.1617517296669763,2.0,0
175,fri_c1_250_50_1,0.0,0.008571428571428563,175.0,3.912023005428146,0.0,0.0,0.2857142857142857,-1.252762968495368,50,0.0,5.1647859739235145,0.0,-0.7656259165857264,0.49142857142857144,-1.3700254021976732,0.09725248599842931,50.0,0.08743834569243268,0.0,-0.015154820649020007,0,0.5,0.16459435871425213,0.0,0,0.0,0.0,0.9997880017729585,3.5,0,0.5085714285714286,0,-1.1860678269813465,-0.20504340283204125,2.0,0
176,fri_c1_250_5_1,0.0,0.020000000000000018,175.0,1.6094379124341003,0.0,0.0,0.02857142857142857,-3.5553480614894135,5,0.0,5.1647859739235145,0.0,-0.6678602302360659,0.48,-1.187472923293893,0.1937504665946226,5.0,0.0979629299570346,0.0,-0.10582482310256294,0,0.5,0.025811371887066465,0.0,0,0.0,0.0,0.9988455359952018,35.0,0,0.52,0,-1.0335422518050688,-0.2336289864669476,2.0,0
177,fri_c1_500_10_1,0.0,0.05428571428571427,350.0,2.302585092994046,0.0,0.0,0.02857142857142857,-3.5553480614894135,10,0.0,5.857933154483459,0.0,-0.7635134072636256,0.44571428571428573,-1.2611723799209575,0.13637472485430158,10.0,0.05122592374739967,0.0,-0.03764024568011472,0,0.5,0.020062457813303004,0.0,0,0.0,0.0,0.9914801474700047,35.0,0,0.5542857142857143,0,-1.1360429656108875,-0.1581639298297686,2.0,0
178,fri_c1_500_25_1,0.0,0.02857142857142858,350.0,3.2188758248682006,0.0,0.0,0.07142857142857142,-2.639057329615259,25,0.0,5.857933154483459,0.0,-0.6457037581060527,0.4714285714285714,-1.282358083452167,0.1202634121682005,25.0,0.08690363395314389,0.0,0.009533824967156247,0,0.5,0.14528630155181227,0.0,0,0.0,0.0,0.9976432959863937,14.0,0,0.5285714285714286,0,-1.1892002968009698,-0.19725796077331892,2.0,0
